"Tissue","cell_type","Category","change","TF","Pval","mid_Variability","old_Variability"
"Pancreas","T Lymphocyte","old vs mid","DECREASE","KLF3_184",0.0256035390600421,1.07680071815257,1.06734996602401
"Pancreas","T Lymphocyte","old vs mid","DECREASE","KLF4_208",0.0428647208702384,0.466783788716079,0.567312203967353
"Pancreas","T Lymphocyte","old vs mid","DECREASE","KLF8_174",0.0449572771301906,1.08624069161873,1.08271387782673
"Pancreas","T Lymphocyte","old vs mid","DECREASE","LMO2_808",0.0162854588682907,1.184702985945,1.23982589092416
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MAF_144",0.0390211442114136,0.967327781619341,1.07012453762374
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MAFK_149",0.0462274566491089,1.00367192396085,1.07939343306224
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MAZ_178",0.0218826543268068,0.505161135642113,0.476841487450879
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MYCN_52",0.0325087297385434,1.032199482281,0.95818767405329
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MYF5_842",0.0444324233128716,1.2050675520796,1.13490678318875
"Pancreas","T Lymphocyte","old vs mid","DECREASE","MYOD1_48",0.0250784101003316,1.32714946819209,1.18993157478776
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NFKB1_719",0.0233668408167273,1.1280962832664,1.1672163147795
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR1H2_674",0.0248256140858989,1.05118183443537,1.02383899176487
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR1H3_656",0.0248256140858989,1.05118183443537,1.02383899176487
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR1H4_655",0.0127350308101666,1.22579550989804,1.27721589997552
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR2F1_692",7.05342414258097e-05,1.09437659390649,1.13088212973544
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR2F6_687",0.00679672971950456,1.04583118188059,0.945760642306435
"Pancreas","T Lymphocyte","old vs mid","DECREASE","NR3C1_666",0.0482391892432715,1.15756218672657,1.09818934521421
"Pancreas","T Lymphocyte","old vs mid","DECREASE","PKNOX1_497",0.0478850560386518,1.34082518608257,1.17077735873579
"Pancreas","T Lymphocyte","old vs mid","DECREASE","PLAG1_264",0.0147299068354177,0.983250902762288,0.952494879952603
"Pancreas","T Lymphocyte","old vs mid","DECREASE","RELB_718",0.000241268153259163,1.16729452560911,1.08616856265794
"Pancreas","T Lymphocyte","old vs mid","DECREASE","RUNX1_733",0.0320848490203595,1.06715135356514,1.16620889102857
"Pancreas","T Lymphocyte","old vs mid","DECREASE","RUNX2_732",0.00333656815138526,1.23507210090157,1.19763960202133
"Pancreas","T Lymphocyte","old vs mid","DECREASE","RXRA_695",0.0383265740400034,1.00202849788175,0.9621477076305
"Pancreas","T Lymphocyte","old vs mid","DECREASE","RXRB_698",0.0441977336115581,1.01941883590224,0.98848814823928
"Pancreas","T Lymphocyte","old vs mid","DECREASE","SP7_241",0.0015424105957496,0.576619428319679,0.65806789731727
"Pancreas","T Lymphocyte","old vs mid","DECREASE","SP8_226",0.0015424105957496,0.576619428319679,0.65806789731727
"Pancreas","T Lymphocyte","old vs mid","DECREASE","SP9_283",0.0015424105957496,0.576619428319679,0.65806789731727
"Pancreas","T Lymphocyte","old vs mid","DECREASE","SPZ1_810",0.0432513831035009,0.900137242983217,1.00345195617726
"Pancreas","T Lymphocyte","old vs mid","DECREASE","STAT6_776",0.0158015612899719,1.03347429850576,1.00187801530054
"Pancreas","T Lymphocyte","old vs mid","DECREASE","TCF7L1_763",0.0375837404288444,1.01916173362026,0.999011984433039
"Pancreas","T Lymphocyte","old vs mid","DECREASE","TCF7L2_762",0.0287541146467401,1.14119383597127,1.06253943346557
"Pancreas","T Lymphocyte","old vs mid","DECREASE","TERF2_649",0.0489553319813954,0.858562683235269,1.00171079863911
"Pancreas","T Lymphocyte","old vs mid","DECREASE","TFAP2B_1",0.00490343022791896,1.03701956021051,1.00353869335242
"Pancreas","T Lymphocyte","old vs mid","DECREASE","TFCP2_392",0.0301369987434115,1.00512699656281,1.13124818457259
"Pancreas","T Lymphocyte","old vs mid","DECREASE","UBP1_393",1.53886314981995e-05,1.11950793414967,1.02815682454278
"Pancreas","T Lymphocyte","old vs mid","DECREASE","VDR_663",0.0298538261891796,1.1573496616288,1.04146109968882
"Pancreas","T Lymphocyte","old vs mid","DECREASE","XBP1_109",0.0394457302075278,0.969826475342012,0.911150610198127
"Pancreas","T Lymphocyte","old vs mid","DECREASE","ZNF281_221",0.0381329145276777,0.859939648684321,0.921423562854556
"Pancreas","T Lymphocyte","old vs mid","DECREASE","ZNF354C_256",0.00335274095848416,0.742262552319587,0.770494390087751
"Pancreas","T Lymphocyte","old vs mid","DECREASE","ZNF423_176",0.00594018539970367,1.22260782708066,1.14286967909578
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ARID3A_6",6.97589604332805e-06,0.657038027361196,0.674286857622355
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ARID3B_8",0.0254859014837373,0.949954832876224,0.918436955175554
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ARID5A_9",0.00730802459009109,0.888899152769072,0.923946645741367
"Pancreas","T Lymphocyte","old vs mid","INCREASE","BARX2_400",0.000571873536506664,1.00261912691547,0.911130870144903
"Pancreas","T Lymphocyte","old vs mid","INCREASE","BCL6_187",0.0404762248687873,1.01663595530702,0.958402411933795
"Pancreas","T Lymphocyte","old vs mid","INCREASE","CPEB1_815",0.00785235634610072,0.86072233505905,0.887739771562786
"Pancreas","T Lymphocyte","old vs mid","INCREASE","CUX2_292",0.0475335225942805,1.01025171384381,1.13317813445137
"Pancreas","T Lymphocyte","old vs mid","INCREASE","DBP_110",0.000520235518687304,0.838390171872448,0.797879438211824
"Pancreas","T Lymphocyte","old vs mid","INCREASE","DMRT2_307",0.00319668615426732,0.888254600193501,1.01585461713019
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ENSG00000250096_734",0.0275232680651918,1.23507210090157,1.19763960202133
"Pancreas","T Lymphocyte","old vs mid","INCREASE","EOMES_788",0.0257335676442611,1.41287058597518,1.34307465785568
"Pancreas","T Lymphocyte","old vs mid","INCREASE","EVX1_419",0.0159184214964859,1.09491794954546,1.05898380044236
"Pancreas","T Lymphocyte","old vs mid","INCREASE","EVX2_534",0.0426579518801593,1.09047741081317,1.01063606349843
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXA1_357",0.0013378271336047,0.991713757370556,1.00566540893271
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXA2_355",0.0156170859326537,0.938532644624447,0.921585268622369
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXA3_366",0.0436013564000399,0.856920428742193,0.877640900219198
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXB1_367",0.00689763167718605,0.896290555334716,0.963449750985607
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD1_382",0.0334965439157828,1.03534531802117,1.06922149647718
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD3_377",0.000130587016579352,0.82770211301342,0.936887488659937
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD4L2_857",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD4L3_832",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD4L4_856",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD4L5_833",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXD4L6_834",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXE1_371",0.0143648137689049,0.793110073492481,0.860828880135358
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXE3_376",0.0334965439157828,1.03534531802117,1.06922149647718
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXF1_351",0.000107151930523761,1.04142584326979,0.928823611597197
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXF2_359",0.000407661783347945,0.932117954825157,0.904575113514068
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXG1_368",6.25460661742488e-06,0.984729625805802,0.994387797108157
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXI1_365",0.00668651772197639,0.85739778853729,0.860990545120941
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXI2_375",0.0125256421496379,0.879319367867217,0.776658107579851
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXJ2_350",0.000310170149947769,0.827373278272967,0.828398463410727
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXJ3_378",0.000327265330575371,0.921458668348331,0.885661804265203
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXK1_364",0.0152580839480749,0.968026780795289,1.04238832598216
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXK2_360",0.00370254205400135,1.00561435444789,0.975910922453825
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXL2_855",0.00912851219331122,0.964470839471183,1.02025519509256
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXN2_854",0.00912851219331122,0.964470839471183,1.02025519509256
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXN3_829",0.00912851219331122,0.964470839471183,1.02025519509256
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXO1_361",6.25460661742488e-06,0.984729625805802,0.994387797108157
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXO3_354",0.0334965439157828,1.03534531802117,1.06922149647718
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXO4_373",0.000226360164044975,0.971661621313289,1.04240787964157
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXO6_379",0.0162255714050954,0.982278015473136,1.04216406134262
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXP1_353",0.000409826464980982,0.999306020129118,1.03060528651595
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXP2_356",0.00153003018914347,0.934225072237952,0.925363481537869
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXP3_348",0.0344349930763338,1.0398625078348,1.06713025960117
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXP4_358",0.000409826464980982,0.999306020129118,1.03060528651595
"Pancreas","T Lymphocyte","old vs mid","INCREASE","FOXQ1_363",6.26613864672335e-07,0.954244154959083,0.893610201470378
"Pancreas","T Lymphocyte","old vs mid","INCREASE","GATA3_384",0.0378442584717093,1.06830394799443,0.971917418054867
"Pancreas","T Lymphocyte","old vs mid","INCREASE","GATA6_387",0.0165082105748903,1.04757428134272,1.01347074064331
"Pancreas","T Lymphocyte","old vs mid","INCREASE","GCM1_390",0.0178895740435219,1.14623362386514,1.14972884276778
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HDX_511",0.0421793613816656,1.0379854423382,0.985861612230507
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HLF_112",0.00391741877107783,0.815229828030652,0.800762662508578
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HLX_478",0.047840972576468,0.962026868210949,0.932690837383004
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HMGA1_12",0.0015003756249396,1.14732275143954,1.04367147168501
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HMGA2_13",0.00568852930843841,1.02211026654062,1.06494055658182
"Pancreas","T Lymphocyte","old vs mid","INCREASE","HMX3_557",0.0351155924516291,0.96416758348079,1.04096799799983
"Pancreas","T Lymphocyte","old vs mid","INCREASE","IRF4_632",0.00449676301176907,0.903897147448891,1.04908484288508
"Pancreas","T Lymphocyte","old vs mid","INCREASE","IRX1_526",0.0316082171275835,1.06749346414286,0.993742908173248
"Pancreas","T Lymphocyte","old vs mid","INCREASE","IRX3_542",0.0316082171275835,1.06749346414286,0.993742908173248
"Pancreas","T Lymphocyte","old vs mid","INCREASE","KIAA0415_381",0.0152580839480749,0.968026780795289,1.04238832598216
"Pancreas","T Lymphocyte","old vs mid","INCREASE","MECOM_169",0.00197378570817131,0.974707086655732,1.0203405686685
"Pancreas","T Lymphocyte","old vs mid","INCREASE","MEF2A_639",0.00163719345575453,0.963631213534869,0.967089306937356
"Pancreas","T Lymphocyte","old vs mid","INCREASE","MEF2C_640",0.00392735355646725,0.904284842407556,0.974338629613602
"Pancreas","T Lymphocyte","old vs mid","INCREASE","MEF2D_642",0.0189060150815681,0.9695281272704,1.01997596959236
"Pancreas","T Lymphocyte","old vs mid","INCREASE","MITF_91",0.0363580012300143,1.07425466199435,1.03056424472498
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NANOG_433",0.0478630092322638,0.97031962011911,0.99524778832749
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NFIA_742",0.0178731047224837,1.05501310338566,1.16171717603461
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NFIB_741",0.0294509968999602,1.04507599593216,1.07839291416741
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NFIC_740",0.0182936345929309,0.914559716924844,0.937473373296014
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NFIL3_133",4.96706679223423e-05,0.909633915936176,0.870356213788293
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NFIX_738",0.00977462264049589,1.19421517095782,1.16999842785713
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NKX21_476",0.0492833249197152,1.17776617120007,1.16447728494824
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NKX22_458",0.0327416076537575,0.944746910935764,0.882275209157099
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NKX31_517",0.0286483754719003,0.891229233874337,0.899569120902425
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NOTO_567",0.046655194039098,1.05766009960421,1.0773182968757
"Pancreas","T Lymphocyte","old vs mid","INCREASE","NR2E3_657",0.00745761570206988,0.994696874332385,0.964228070841682
"Pancreas","T Lymphocyte","old vs mid","INCREASE","OTX2_515",0.00999079389984462,1.13626640159828,0.95156972326374
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU1F1_610",0.000416293854786145,1.00786633055134,0.906566240877862
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU3F2_617",0.0235776219596125,0.937680071940258,0.889542859969034
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU3F3_620",0.0224181618361005,0.941597238163352,0.894966676623159
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU4F1_616",0.000110407861990207,0.997645077873884,0.875682408953385
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU4F2_615",0.000276248545463158,0.918008419667933,0.860857694540768
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU4F3_611",0.000239883291901949,0.927255241143199,0.930715469036824
"Pancreas","T Lymphocyte","old vs mid","INCREASE","POU6F1_551",0.0169668023234646,1.01204068326059,0.923386090613733
"Pancreas","T Lymphocyte","old vs mid","INCREASE","RHOXF1_409",0.024671752518516,1.25403185017081,1.135041193995
"Pancreas","T Lymphocyte","old vs mid","INCREASE","RUNX1_733",0.0210329408264485,1.06715135356514,1.16620889102857
"Pancreas","T Lymphocyte","old vs mid","INCREASE","RUNX2_732",0.0275232680651918,1.23507210090157,1.19763960202133
"Pancreas","T Lymphocyte","old vs mid","INCREASE","SOX5_758",0.0284839359153236,0.975996472772694,0.99409427087258
"Pancreas","T Lymphocyte","old vs mid","INCREASE","SOX6_868",0.0284839359153236,0.975996472772694,0.99409427087258
"Pancreas","T Lymphocyte","old vs mid","INCREASE","SOX7_766",0.0132556186071986,0.882905929487229,0.920848781801957
"Pancreas","T Lymphocyte","old vs mid","INCREASE","SOX8_746",0.0130046898761164,1.06153125003741,0.937423456869907
"Pancreas","T Lymphocyte","old vs mid","INCREASE","SRF_641",0.000370595379217955,1.03861336350846,1.04095221321348
"Pancreas","T Lymphocyte","old vs mid","INCREASE","STAT5A_774",0.0205683758662789,1.03664165977296,0.928424612273288
"Pancreas","T Lymphocyte","old vs mid","INCREASE","TBP_793",0.000648634433548238,0.923094830816589,1.01755939967777
"Pancreas","T Lymphocyte","old vs mid","INCREASE","TBPL2_794",0.00189365125489667,0.982741420379422,1.01482601588575
"Pancreas","T Lymphocyte","old vs mid","INCREASE","TBR1_786",0.047796929697961,1.20150670128294,1.17907339759416
"Pancreas","T Lymphocyte","old vs mid","INCREASE","TEF_134",0.000533826341364039,1.01896538864866,0.954727899735514
"Pancreas","T Lymphocyte","old vs mid","INCREASE","VSX2_442",0.010394413751488,0.957402125261454,1.03419575426312
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ZBTB3_269",0.0358261384583867,1.12322810912379,1.23277410370358
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ZNF232_233",0.000133567254789169,1.15642493387232,1.03430643065808
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ZNF32_237",0.0170608238900312,0.980369323850827,1.04301098169972
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ZNF35_239",0.0227981706428029,0.852111870754787,0.864895117562539
"Pancreas","T Lymphocyte","old vs mid","INCREASE","ZSCAN16_277",0.049545019080479,1.04792059397576,1.09494477153515
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","AL6628286_154",0.0136993512158624,0.822673202160608,0.873882644846359
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ARNT2_76",0.0013359801332722,0.924468615732681,0.89363955304509
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ASCL1_843",0.00432314696910884,1.08642627299564,1.10806783390175
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ASCL2_89",0.00279898131963436,1.08690970569305,1.07971226732216
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ATF6B_151",0.0136993512158624,0.822673202160608,0.873882644846359
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ATOH1_844",0.0241268153259163,1.26257763934199,1.2738798662152
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","BACH1_130",5.13688685422724e-20,1.99890375348202,2.64501515637458
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","BACH2_113",2.91541242271076e-20,1.80988769884808,2.30003317232259
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","BATF_129",4.68381787850244e-05,1.23486111322944,1.37524017933297
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","CR7538031_135",0.0136993512158624,0.822673202160608,0.873882644846359
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","CR9257962_153",0.0136993512158624,0.822673202160608,0.873882644846359
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","CTCF_177",0.000745933307925714,0.971592921342146,1.10361971570497
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","CTCFL_198",9.36052052721458e-07,0.761861305538839,0.784799051857424
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","DNMT1_301",0.0017262353266051,0.583500343310169,0.562131283480395
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","E2F4_318",0.0450194308282431,0.782184041501142,0.760440858328611
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","E2F6_317",0.00170176661703411,0.731562931991966,0.746685569387226
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EBF1_67",1.2184283627084e-07,1.11409088613951,1.08896989987644
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EGR1_195",1.2288531865785e-09,0.513053029366689,0.556305784854594
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EGR2_196",3.25836701002009e-05,0.75600856503851,0.787249884845709
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EGR4_207",0.0157398286446622,0.750749227748892,0.756640186086411
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ELF2_326",0.000883486667395857,0.917885606981793,0.89270827599223
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ENO1_803",0.0156675107010815,1.02095273598387,0.984224920186848
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EP300_804",0.000299640145993444,0.928534951596637,0.982800387727076
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","EPAS1_36",1.35113890706621e-05,0.91935324474284,0.975801906655001
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ESR1_661",0.0339234489541443,1.2063177634298,1.15727509383233
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ESR2_678",0.000103347505852521,1.10658004134952,1.13141405679
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","ETS2_340",0.0166839930399693,0.836304422902076,0.863797005752586
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","FOS_137",6.4863443354824e-31,2.45260842551611,3.29937807693166
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","FOSB_121",4.07567926559488e-19,1.90316403057398,2.41937499268606
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","FOSL1_142",2.33345806228099e-28,2.39513202817949,3.1873071051049
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","FOSL2_105",1.07028638291138e-29,2.39460272077621,3.24679461220407
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","GLIS2_201",0.0243220400907381,1.03167466130796,0.992669608376928
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","HEYL_65",0.0346657020533339,1.00015502943547,1.01378163698621
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","HIC1_254",0.0258344963925848,1.08790752189185,1.1605223707593
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","HIC2_236",0.0439035865640945,1.09989589563622,1.1426904800632
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","INSM1_248",0.000619869117636061,0.931136764678599,0.954793276544424
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","JDP2_125",7.75353943359601e-20,1.81444999922992,2.62986344840156
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","JUN_143",1.15000571869924e-27,2.34603886068345,3.30331496693684
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","JUNB_139",3.23891834996878e-32,2.43133968524802,3.33720857043685
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","JUND_124",6.49232123143214e-25,2.3623960383737,3.09211040693827
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF1_179",2.39386690117419e-07,0.941667163250961,0.923329106275664
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF10_826",0.000841782707660812,0.827386274501155,0.850285606711979
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF11_847",3.88418583392962e-05,0.809926638305421,0.808190785812471
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF13_238",0.000841782707660812,0.827386274501155,0.850285606711979
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF14_251",3.88418583392962e-05,0.809926638305421,0.808190785812471
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF15_223",1.60731130751279e-12,0.551293177789248,0.577543678671787
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF16_205",9.97240711741548e-13,0.642543457487684,0.638479290125995
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF2_846",6.87859912308808e-09,0.803388548808479,0.806455338886195
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF3_184",0.000215675095989817,1.11635623739986,1.17344286829394
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF4_208",1.30948340798581e-11,0.609459273982468,0.628196664116027
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF5_175",4.07755661750213e-15,0.525973004803687,0.512994616252306
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF6_165",3.12248240622327e-08,0.595904301392902,0.631702062364115
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF7_189",5.50047252867633e-09,0.679712417212362,0.659046621328785
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","KLF8_174",0.000121674620397913,0.98075304028177,1.00339388928711
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","LYL1_818",0.00314050869387622,1.00817873368938,1.05024109683675
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MAFA_146",0.00269773943244492,0.961570597506993,0.98673654612191
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MAFK_149",5.4487891189019e-06,1.11453735208614,1.07130536864297
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MAZ_178",2.4905771539521e-21,0.450351218393951,0.435559586861593
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MBD2_644",0.0216023003477474,0.647796126894309,0.674885780509384
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MECP2_645",0.000108717635911575,0.823729857870742,0.788812976063593
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MLXIP_78",0.0350509666806693,1.0616501326823,1.09139378550396
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MXI1_40",0.0252057717963911,0.955713697136502,0.991299458414778
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MYC_55",0.00106438807442143,0.922418591084752,0.972829034591016
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MYCN_52",0.00353671447585759,1.04038638638269,1.040936107822
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MYF5_842",0.00879832499441866,1.06837864528028,1.10186944503857
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","MZF1_171",6.01727694025024e-05,0.949728017872956,1.04842046880558
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NEUROD1_63",0.0137309314819277,1.16982013704559,1.1485071597781
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NFE2_119",2.54976408779928e-12,1.38186517321762,1.5254281478081
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NFE2L2_115",1.84756616376603e-06,1.24691361847934,1.31626358645146
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NFKB2_714",0.0018724058959868,1.34952479026056,1.20922283518694
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NFYC_800",0.0458986593021998,1.08189151799986,1.14924705826141
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NHLH1_74",0.00314050869387622,1.00817873368938,1.05024109683675
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NHLH2_80",0.02966880130021,1.03941030905761,1.0591521835994
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NPAS2_72",0.00503848534842304,1.06347092667485,1.10791413784689
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NR0B1_811",7.78574185319996e-05,0.802070655049505,0.826130277671196
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","NR1H4_655",0.0351722377378703,1.07790971030231,1.12089106889805
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","PATZ1_172",4.57298734981334e-05,0.737199612000796,0.790230230587413
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","PAX5_709",0.0381153577144849,0.988763559843456,0.960948115268674
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","PLAG1_264",3.02761048092313e-06,0.941316916753222,0.940911015895321
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","PLAGL1_190",2.45697082763684e-06,1.13648303210425,1.13391539960866
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","PURA_813",3.29457956241282e-10,0.523122259314123,0.583555976736346
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","RELA_722",0.00407943483416096,1.31412372344752,1.25837098143278
"Adipose-Visceral","Adipocytes","old vs mid","DECREASE","RFX3_723",0.0348257116638654,0.907162439475007,0.987086239306118
